,PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,NumbrFlrs,HouseAge,Remodeled,LogPrice,AllBathrooms,TotalLivArea,TotalOutdoorSF,HasPool
418,532353180,151000,SPLIT OR MULTI-LEVEL,RL,88,8471,2,0,3,Lvl,4,Corner,1,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46,3,3,CBlock,4,4,3,5,1,0,GasA,3,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1978,1,2,492,3,3,2,0,2,No Misc,0,Jul,2006,Warranty Deed,Normal,2,33,1,11.925035115797062,2.0,1718,304,0
419,902106070,127500,1-1/2 STORY FINISHED ALL AGES,RM,50,6000,2,1,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,3,1,569,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Detchd,1980,1,2,576,3,3,2,0,0,No Misc,0,Jul,2007,Warranty Deed,Normal,1,83,1,11.755871643580617,1.0,1572,175,0
420,528221050,203000,1-STORY 1946 & NEWER ALL STYLES,RL,88,12216,2,0,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,3,6,1,408,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,2005,3,2,388,3,3,2,0,0,Shed,2000,Jun,2007,Warranty Deed,Normal,1,5,0,12.220961258023925,3.0,2244,143,0
421,534479300,121000,1-STORY 1946 & NEWER ALL STYLES,RL,82,9888,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,1,4,1,450,GasA,3,Y,FuseA,2,1,3,5,8,0,0,Attchd,1954,1,1,240,3,3,2,0,3,No Misc,0,Mar,2006,Warranty Deed,Normal,1,56,1,11.703545824578878,1.0,1422,160,0
422,906223060,213000,2-STORY 1946 & NEWER,RL,75,9317,2,0,4,Lvl,4,Inside,1,Sawyer West,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,4,3,PConc,4,3,1,5,1,227,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1993,1,2,425,3,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,2,17,0,12.269047444691562,3.5,2288,498,0
424,528108040,398800,2-STORY 1946 & NEWER,RL,95,12350,2,0,4,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,5,3,1,6,1,379,GasA,5,Y,SBrkr,3,1,5,8,8,1,4,Attchd,2009,2,3,864,3,3,2,0,0,No Misc,0,Jul,2009,New,Partial,2,1,0,12.89621531706982,3.5,3676,197,0
425,909279010,205000,DUPLEX ALL STYLES AND AGES,RL,70,8145,2,0,3,HLS,4,Corner,1,Crawford,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,2,1,674,GasA,5,Y,SBrkr,5,2,3,13,8,2,4,Detchd,1940,1,2,400,3,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,2,70,1,12.230765258120545,2.5,2726,57,0
426,527183030,189000,1-STORY PUD 1946 & NEWER,RL,40,4671,2,0,3,HLS,4,Inside,1,Stone Brook,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,4,3,2,6,1,461,GasA,4,Y,SBrkr,2,1,4,5,8,1,4,Attchd,1988,3,2,472,3,3,2,0,0,No Misc,0,Oct,2008,Warranty Deed,Normal,1,22,1,12.14950229404178,3.0,1995,288,0
427,527276160,185000,2-STORY 1946 & NEWER,RL,85,11900,2,0,4,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157,3,3,PConc,4,3,1,5,1,722,GasA,5,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1977,1,2,567,3,3,1,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,2,33,0,12.128111104060462,3.5,2334,376,0
429,903227020,128000,1-1/2 STORY FINISHED ALL AGES,RM,50,6000,2,0,4,Lvl,4,Inside,1,Brookside,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,1,2,1,308,GasA,5,Y,FuseA,3,1,3,6,8,2,4,Detchd,1973,1,2,576,3,3,2,0,0,No Misc,0,Mar,2010,Warranty Deed,Normal,1,70,1,11.759785542901755,2.0,1460,0,0
430,908203100,90000,1-STORY 1946 & NEWER ALL STYLES,RL,64,6410,2,0,4,HLS,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0,3,3,CBlock,3,3,1,1,1,960,GasA,5,Y,SBrkr,3,1,3,5,8,0,0,No Garage,1958,0,0,0,0,0,2,0,3,No Misc,0,May,2010,Warranty Deed,Normal,1,52,0,11.407564949312402,1.0,960,0,0
431,534152120,167900,1-STORY 1946 & NEWER ALL STYLES,RL,80,9650,2,0,4,Lvl,4,Inside,1,Northwest Ames,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360,3,3,CBlock,4,3,1,5,1,664,GasA,3,Y,SBrkr,2,1,3,6,8,1,3,Attchd,1977,2,2,630,3,3,2,0,0,No Misc,0,Apr,2009,Warranty Deed,Normal,1,33,0,12.031123843065632,2.5,2020,16,0
432,907290240,143000,1-STORY PUD 1946 & NEWER,RM,70,4426,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,4,3,PConc,4,3,3,6,1,186,GasA,5,Y,SBrkr,1,1,4,3,8,0,0,Attchd,2004,2,2,420,3,3,2,0,0,No Misc,0,May,2010,Warranty Deed,Normal,1,6,0,11.870599909242044,2.0,1510,160,0
433,528478030,250000,2-STORY 1946 & NEWER,FV,75,9375,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768,4,3,PConc,5,3,1,1,1,1053,GasA,5,Y,SBrkr,3,1,4,9,8,1,4,Attchd,2003,2,2,648,3,3,2,0,0,No Misc,0,Aug,2008,Warranty Deed,Normal,2,7,1,12.429216196844383,2.5,1992,185,0
434,910201180,150909,2-STORY 1945 & OLDER,RM,50,9060,2,0,4,Lvl,4,Inside,1,"Iowa DOT,Rail Road",Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0,3,3,BrkTil,4,3,1,5,1,311,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Detchd,1923,0,2,400,0,0,2,0,3,No Misc,0,Mar,2007,Warranty Deed,Alloca,2,87,1,11.924432285124535,2.0,2376,386,0
435,533208140,178000,1-STORY PUD 1946 & NEWER,FV,37,3435,2,2,3,Lvl,4,Corner,1,Somerset,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,3,1,6,1,1211,GasA,5,Y,SBrkr,1,1,4,5,8,0,0,Attchd,2004,2,2,495,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,6,1,12.089538829274222,2.0,1269,100,0
436,528166150,350000,2-STORY 1946 & NEWER,RL,110,14277,2,0,4,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280,4,3,PConc,5,3,2,6,1,379,GasA,5,Y,SBrkr,3,1,4,7,8,1,4,Attchd,2003,3,3,818,3,3,2,0,0,No Misc,0,Jan,2007,Warranty Deed,Normal,2,7,0,12.765688433465597,3.5,3323,420,0
437,905107140,143500,1-STORY 1946 & NEWER ALL STYLES,RL,71,8197,2,0,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148,3,3,CBlock,3,3,1,1,1,660,GasA,5,Y,SBrkr,3,1,3,7,8,1,3,Attchd,1977,2,2,528,3,3,2,0,3,No Misc,0,Apr,2007,Warranty Deed,Normal,1,33,0,11.874090314181814,1.5,1285,138,0
438,527180100,180500,1-STORY 1946 & NEWER ALL STYLES,RL,99,11851,2,0,4,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,1,1,1,1424,GasA,5,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1990,2,2,500,3,3,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,1,20,0,12.103486056755072,2.0,1442,542,0
439,528458080,255000,2-STORY 1946 & NEWER,FV,72,8640,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,3,6,1,546,GasA,5,Y,SBrkr,3,1,4,8,8,0,0,Attchd,2007,3,2,590,3,3,2,0,0,No Misc,0,Nov,2007,New,Partial,2,3,0,12.449018824140563,2.5,2142,280,0
440,905101450,154500,1-STORY 1946 & NEWER ALL STYLES,RL,70,8414,2,0,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,6,1,396,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1963,2,1,264,3,3,2,0,3,No Misc,0,Feb,2006,Warranty Deed,Normal,1,47,1,11.947949375319936,1.5,1731,192,0
441,914460110,245000,1-STORY 1946 & NEWER ALL STYLES,RL,44,12864,2,0,3,Lvl,4,CulDSac,1,Mitchell,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,1,17,GasA,5,Y,SBrkr,1,1,4,4,8,1,4,Attchd,2002,2,2,576,3,3,2,0,0,No Misc,0,Jul,2007,Warranty Deed,Normal,1,8,0,12.409013489526863,2.5,2801,289,0
442,534400290,153000,1-STORY 1946 & NEWER ALL STYLES,RL,85,9350,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1961,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,217,3,3,CBlock,3,3,1,5,4,491,GasA,3,Y,SBrkr,3,1,4,6,8,1,3,Attchd,1961,2,2,610,3,3,2,0,3,No Misc,0,Feb,2009,Warranty Deed,Normal,1,49,1,11.938193200374572,2.5,2135,321,0
443,907254020,230000,2-STORY 1946 & NEWER,RL,73,9066,2,0,3,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320,4,3,PConc,4,3,2,6,1,336,GasA,5,Y,SBrkr,3,1,4,7,8,2,3,Attchd,1999,3,3,660,3,3,2,0,4,No Misc,0,Dec,2008,Warranty Deed,Normal,2,11,1,12.345834587905333,2.5,2520,330,0
444,528458030,212700,1-STORY 1946 & NEWER ALL STYLES,FV,72,8640,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,1,1339,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,2008,2,2,588,3,3,2,0,0,No Misc,0,Jul,2008,New,Partial,1,3,1,12.26763800118833,2.0,1396,305,0
445,528480060,339750,2-STORY 1946 & NEWER,FV,85,10800,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100,4,3,PConc,5,3,1,6,1,245,GasA,5,Y,SBrkr,3,1,5,8,8,1,4,Attchd,2008,3,3,836,3,3,2,0,0,No Misc,0,Apr,2008,New,Partial,2,3,1,12.73596533201339,3.5,2867,102,0
446,905226050,112000,1-STORY 1945 & OLDER,RL,72,25339,2,0,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,3,1,1,1,816,GasA,5,Y,SBrkr,3,1,4,7,8,0,0,Attchd,2007,1,2,576,3,3,0,0,0,No Misc,0,Aug,2007,Warranty Deed,Normal,1,92,1,11.626254150277232,2.0,1416,112,0
447,528253010,207500,1-STORY PUD 1946 & NEWER,RL,34,5063,2,0,4,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,4,3,PConc,4,3,1,6,1,410,GasA,5,Y,SBrkr,2,1,4,6,8,1,4,Attchd,2008,2,2,626,3,3,2,0,0,No Misc,0,Apr,2009,Contract,Normal,1,3,1,12.24288661865289,3.0,2218,234,0
448,528228345,195000,1-STORY PUD 1946 & NEWER,RL,43,3940,2,0,4,Lvl,4,Inside,1,Bloomington Heights,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,143,4,3,PConc,4,3,4,6,1,342,GasA,5,Y,SBrkr,2,1,4,6,8,1,3,Attchd,2003,3,3,644,3,3,2,0,0,No Misc,0,Aug,2008,Warranty Deed,Normal,1,7,0,12.180754837545884,3.0,2528,320,0
449,527425140,120500,1-STORY 1946 & NEWER ALL STYLES,RL,60,9000,2,0,4,Lvl,4,FR2,1,North Ames,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,3,3,1,5,1,248,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,Detchd,1974,1,2,528,3,3,2,0,2,No Misc,0,May,2007,Warranty Deed,Normal,1,39,0,11.699405031912846,1.0,1480,0,0
450,907135020,144000,1-STORY 1946 & NEWER ALL STYLES,RL,75,9525,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,1,1099,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,1999,1,1,352,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,15,1,11.877568578558138,1.5,1099,278,0
451,533206040,176400,1-STORY PUD 1946 & NEWER,FV,34,3628,2,2,4,Lvl,4,Inside,1,Somerset,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,3,1,1,1,1143,GasA,5,Y,SBrkr,1,1,4,5,8,1,4,Attchd,2004,2,2,588,3,3,2,0,0,No Misc,0,May,2006,Warranty Deed,Normal,1,6,0,12.080509422554828,1.5,1143,191,0
452,535181140,130000,1-STORY 1946 & NEWER ALL STYLES,RL,70,12198,2,0,3,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,3,3,1,424,GasA,3,Y,SBrkr,3,1,3,7,8,1,3,Attchd,1955,2,1,310,3,3,2,0,0,No Misc,0,Jun,2007,Court Officer Deed,Normal,1,55,1,11.77528972943772,1.0,2191,360,0
453,902427045,97000,1-STORY 1946 & NEWER ALL STYLES,RM,70,12702,2,0,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0,3,3,PConc,0,0,0,0,0,0,GasA,4,Y,FuseA,2,1,3,4,8,0,0,Detchd,1956,1,1,308,3,3,2,0,0,No Misc,0,Dec,2008,Warranty Deed,Normal,1,54,0,11.48246625748552,1.0,882,45,0
455,528431040,419005,1-STORY 1946 & NEWER ALL STYLES,RL,98,12291,2,0,3,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754,5,3,PConc,5,3,3,6,1,394,GasA,5,Y,SBrkr,1,1,5,6,8,1,4,Attchd,2007,3,3,1092,3,3,2,0,0,No Misc,0,Oct,2007,New,Partial,1,3,0,12.9456381320073,3.0,3538,128,0
456,527450210,83000,2-STORY PUD 1946 & NEWER,RM,21,1953,2,0,4,Lvl,4,Inside,1,Briardale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408,3,3,CBlock,3,2,1,4,1,174,GasA,3,Y,SBrkr,2,1,3,5,8,0,0,Detchd,1973,1,1,264,3,3,2,0,0,No Misc,0,Jun,2006,Warranty Deed,Normal,2,37,0,11.326595886778735,1.5,1296,72,0
457,532378200,142000,1-STORY 1946 & NEWER ALL STYLES,RL,65,6768,2,0,3,Lvl,4,Inside,1,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,2,6,1,80,GasA,4,Y,SBrkr,3,1,4,5,8,0,0,Detchd,1962,1,1,288,3,3,2,0,4,No Misc,0,May,2008,Warranty Deed,Normal,1,49,1,11.863582336583399,2.5,1744,168,0
458,909278020,154900,1-1/2 STORY FINISHED ALL AGES,RL,54,7681,2,0,3,Lvl,4,FR2,1,Crawford,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,1,731,GasA,5,Y,SBrkr,3,1,3,7,8,1,4,Detchd,1921,1,1,186,2,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,1,89,1,11.95053502640496,1.5,1343,294,0
459,534225110,145000,DUPLEX ALL STYLES AND AGES,RL,72,11072,2,0,3,Lvl,4,Inside,1,North Ames,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,1,1,1728,GasA,3,Y,SBrkr,6,2,3,10,8,0,0,Detchd,1987,1,2,576,3,3,2,0,0,No Misc,0,Nov,2008,Warranty Deed,Normal,2,45,0,11.884489021402711,2.0,1728,0,0
460,909451130,123900,2-STORY PUD 1946 & NEWER,RM,24,1782,2,0,4,Lvl,4,Inside,1,Bluestem,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,4,3,1,6,1,186,GasA,4,Y,SBrkr,2,1,3,5,8,1,3,Detchd,1980,1,2,462,3,3,2,0,3,No Misc,0,Dec,2007,Warranty Deed,Normal,2,30,0,11.727230067617233,1.0,1375,180,0
461,528142020,250000,2-STORY 1946 & NEWER,RL,74,8899,2,0,4,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108,5,3,PConc,4,3,3,6,1,908,GasA,5,Y,SBrkr,4,1,4,10,8,1,4,BuiltIn,2007,3,3,656,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,2,3,0,12.429216196844383,2.5,2128,124,0
462,527404030,143000,1-STORY 1946 & NEWER ALL STYLES,RL,73,8510,2,0,3,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178,3,3,CBlock,4,3,1,5,1,543,GasA,5,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1971,1,1,336,3,3,2,0,0,No Misc,0,Jul,2009,Warranty Deed,Normal,1,39,0,11.870599909242044,2.5,1550,0,0
463,527162180,183000,2-STORY 1946 & NEWER,RL,73,11184,2,0,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,1,932,GasA,4,Y,SBrkr,3,1,3,7,8,1,3,Attchd,1998,3,2,460,3,3,2,0,0,No Misc,0,Apr,2008,Warranty Deed,Family,2,12,0,12.117241431823558,2.5,1633,39,0
464,534151180,255000,2-STORY 1946 & NEWER,RL,78,10530,2,0,4,Lvl,4,Inside,1,Northwest Ames,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194,4,3,PConc,4,3,1,6,1,329,GasA,5,Y,SBrkr,3,1,4,8,8,1,4,Attchd,1993,1,2,473,3,3,2,0,0,No Misc,0,Aug,2007,Warranty Deed,Normal,2,17,0,12.449018824140563,3.5,2894,321,0
465,908204090,131750,1-STORY 1946 & NEWER ALL STYLES,RL,64,6400,2,0,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,2000,Gable,CompShg,WdShing,Wd Shng,None,0,3,3,CBlock,3,3,3,3,5,52,GasA,5,Y,SBrkr,2,1,2,4,8,0,0,Detchd,1959,1,1,392,3,3,2,0,0,No Misc,0,Dec,2007,Warranty Deed,Normal,1,51,1,11.788661466403608,2.0,1868,179,0
466,532354070,132500,1-STORY 1946 & NEWER ALL STYLES,RL,72,7758,2,0,3,Lvl,4,Corner,1,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0,3,4,CBlock,3,3,1,5,1,411,GasA,4,Y,SBrkr,3,1,4,6,8,0,0,Detchd,1963,1,1,264,3,3,2,0,0,No Misc,0,Mar,2007,Warranty Deed,Normal,1,48,1,11.794337924408413,2.0,1587,132,0
467,527302070,181900,1-STORY 1946 & NEWER ALL STYLES,RL,80,10825,2,0,3,Lvl,4,Inside,1,Northwest Ames,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174,4,3,CBlock,4,3,2,6,1,513,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1983,1,2,598,3,3,2,0,0,No Misc,0,Jul,2008,Warranty Deed,Normal,1,27,0,12.111212364506214,3.0,2007,152,0
468,527214030,387000,1-STORY 1946 & NEWER ALL STYLES,RL,53,15401,2,0,3,HLS,4,CulDSac,1,Stone Brook,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296,5,3,PConc,5,3,4,6,1,547,GasA,5,Y,SBrkr,2,1,5,7,8,1,4,Attchd,2004,3,3,670,3,3,2,0,0,No Misc,0,Sep,2008,Warranty Deed,Normal,1,6,0,12.866179972011919,3.0,3221,290,0
469,533128030,268000,2-STORY 1946 & NEWER,RL,88,13346,2,0,3,Lvl,4,CulDSac,1,Northridge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,4,3,1,6,1,367,GasA,5,Y,SBrkr,4,1,4,9,8,1,3,Attchd,1992,2,2,590,3,3,2,0,0,No Misc,0,Jul,2006,Warranty Deed,Normal,2,18,1,12.498742259492994,3.5,3023,40,0
470,902330010,122000,2-STORY 1945 & OLDER,RM,50,5250,2,2,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,2,1,2,1,425,OthW,2,N,SBrkr,4,1,3,8,8,0,0,No Garage,1872,0,0,0,0,0,2,0,0,No Misc,0,Dec,2008,Warranty Deed,Normal,2,138,1,11.711776323715394,2.0,2617,74,0
471,923228150,97000,2-STORY PUD 1946 & NEWER,RM,21,1533,2,0,4,Lvl,4,Inside,1,Meadow Village,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,3,3,1,1,1,546,GasA,3,Y,SBrkr,3,1,3,6,8,1,3,No Garage,1970,0,0,0,0,0,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,2,40,1,11.48246625748552,1.5,1344,0,0
472,527302080,229000,1-1/2 STORY FINISHED ALL AGES,RL,80,13837,2,0,3,Lvl,4,Corner,1,Northwest Ames,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178,4,4,PConc,4,4,1,6,2,0,GasA,4,Y,SBrkr,4,1,4,9,8,0,0,Attchd,1988,1,3,786,3,3,2,0,0,No Misc,0,Feb,2006,Warranty Deed,Normal,1,22,0,12.341477282536376,2.5,3387,0,0
473,528344040,340000,2-STORY 1946 & NEWER,RL,88,16545,2,0,3,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,731,4,3,PConc,4,3,2,6,1,503,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1998,3,3,1069,3,3,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,2,12,0,12.736700896592344,3.5,3231,126,0
475,535375050,135000,1-1/2 STORY FINISHED ALL AGES,RL,60,10410,2,0,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,2,3,1,1,1,660,GasA,5,Y,SBrkr,3,1,3,8,6,0,0,Detchd,1916,1,1,180,2,2,0,0,3,No Misc,0,Aug,2009,Warranty Deed,Normal,1,94,1,11.813030057420567,2.5,1656,140,0
476,535376060,149000,2-STORY 1946 & NEWER,RL,60,10800,2,0,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,2Story,5,7,1939,2006,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,BrkTil,3,3,1,1,1,676,GasA,5,Y,SBrkr,4,1,4,7,8,0,0,Detchd,1939,1,2,720,3,3,2,0,0,No Misc,0,Aug,2009,Warranty Deed,Normal,2,71,1,11.911701584927597,2.5,1352,315,0
477,924151040,285000,1-STORY 1946 & NEWER ALL STYLES,RL,76,9892,2,0,4,Lvl,4,Inside,2,Mitchell,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0,4,4,PConc,4,4,4,6,2,54,GasA,5,Y,SBrkr,3,1,4,6,8,2,3,Attchd,1994,1,2,482,3,3,2,0,2,No Misc,0,Feb,2010,Warranty Deed,Normal,1,16,1,12.560244459250788,4.0,3428,415,0
